#PressureID,Time,Timestamp,TopLeft,BottomLeft,BottomRight,TopRight
0,4.305,Tue Jul 03 03:40:43.600 2018,267,272,198,281
256,8.552,Tue Jul 03 03:40:47.848 2018,260,270,203,285
257,8.575,Tue Jul 03 03:40:47.871 2018,265,275,201,282
258,8.585,Tue Jul 03 03:40:47.881 2018,266,275,199,282
259,8.611,Tue Jul 03 03:40:47.907 2018,266,272,194,281
260,8.619,Tue Jul 03 03:40:47.914 2018,264,274,198,283
261,8.642,Tue Jul 03 03:40:47.938 2018,265,271,197,286
262,8.659,Tue Jul 03 03:40:47.954 2018,266,272,194,280
263,8.683,Tue Jul 03 03:40:47.978 2018,266,270,196,283
264,8.695,Tue Jul 03 03:40:47.991 2018,264,271,202,285
265,8.72,Tue Jul 03 03:40:48.016 2018,265,271,199,283
266,8.728,Tue Jul 03 03:40:48.024 2018,268,272,200,283
267,8.742,Tue Jul 03 03:40:48.037 2018,266,271,196,282
268,8.77,Tue Jul 03 03:40:48.066 2018,266,272,201,284
269,8.79,Tue Jul 03 03:40:48.085 2018,266,272,198,280
270,8.796,Tue Jul 03 03:40:48.091 2018,266,272,195,282
271,8.817,Tue Jul 03 03:40:48.112 2018,263,271,198,284
272,8.84,Tue Jul 03 03:40:48.135 2018,265,271,198,283
273,8.876,Tue Jul 03 03:40:48.171 2018,269,274,199,281
274,8.894,Tue Jul 03 03:40:48.188 2018,264,274,198,281
275,8.898,Tue Jul 03 03:40:48.192 2018,267,272,198,282
276,8.908,Tue Jul 03 03:40:48.203 2018,264,271,198,282
277,8.929,Tue Jul 03 03:40:48.223 2018,266,272,196,281
278,8.942,Tue Jul 03 03:40:48.237 2018,266,269,196,283
279,8.962,Tue Jul 03 03:40:48.257 2018,264,270,202,285
280,8.972,Tue Jul 03 03:40:48.267 2018,265,271,198,284
281,8.996,Tue Jul 03 03:40:48.291 2018,264,271,198,282
282,9.008,Tue Jul 03 03:40:48.302 2018,267,272,199,284
283,9.03,Tue Jul 03 03:40:48.325 2018,265,270,197,283
284,9.049,Tue Jul 03 03:40:48.344 2018,266,272,198,282
285,9.06,Tue Jul 03 03:40:48.355 2018,266,272,194,282
286,9.086,Tue Jul 03 03:40:48.380 2018,264,269,196,285
287,9.11,Tue Jul 03 03:40:48.405 2018,264,271,200,285
288,9.116,Tue Jul 03 03:40:48.411 2018,266,270,197,283
289,9.13,Tue Jul 03 03:40:48.425 2018,268,270,201,283
290,9.155,Tue Jul 03 03:40:48.449 2018,264,274,198,283
291,9.174,Tue Jul 03 03:40:48.469 2018,267,272,198,283
292,9.186,Tue Jul 03 03:40:48.481 2018,266,272,198,280
293,9.208,Tue Jul 03 03:40:48.503 2018,266,272,195,281
294,9.227,Tue Jul 03 03:40:48.522 2018,263,270,197,283
295,9.237,Tue Jul 03 03:40:48.532 2018,265,272,201,281
296,9.258,Tue Jul 03 03:40:48.553 2018,268,274,199,281
297,9.272,Tue Jul 03 03:40:48.567 2018,267,271,199,283
298,9.294,Tue Jul 03 03:40:48.589 2018,268,272,198,283
299,9.314,Tue Jul 03 03:40:48.609 2018,266,272,198,284
300,9.326,Tue Jul 03 03:40:48.621 2018,266,272,196,281
301,9.35,Tue Jul 03 03:40:48.645 2018,266,269,196,283
302,9.36,Tue Jul 03 03:40:48.655 2018,264,271,199,285
303,9.381,Tue Jul 03 03:40:48.676 2018,267,272,199,283
304,9.394,Tue Jul 03 03:40:48.689 2018,267,272,199,283
305,9.417,Tue Jul 03 03:40:48.713 2018,266,270,194,282
306,9.439,Tue Jul 03 03:40:48.734 2018,267,272,198,283
307,9.449,Tue Jul 03 03:40:48.744 2018,266,272,198,281
308,9.474,Tue Jul 03 03:40:48.769 2018,266,272,192,281
309,9.482,Tue Jul 03 03:40:48.778 2018,264,269,196,285
310,9.519,Tue Jul 03 03:40:48.814 2018,268,273,198,285
311,9.529,Tue Jul 03 03:40:48.825 2018,267,272,199,282
312,9.542,Tue Jul 03 03:40:48.837 2018,267,270,199,284
313,9.557,Tue Jul 03 03:40:48.853 2018,264,273,198,283
314,9.579,Tue Jul 03 03:40:48.874 2018,266,272,198,284
315,9.595,Tue Jul 03 03:40:48.890 2018,267,273,199,278
316,9.614,Tue Jul 03 03:40:48.909 2018,266,272,195,282
317,9.631,Tue Jul 03 03:40:48.926 2018,266,271,197,284
318,9.646,Tue Jul 03 03:40:48.942 2018,264,275,201,284
319,9.662,Tue Jul 03 03:40:48.958 2018,267,273,195,284
320,9.683,Tue Jul 03 03:40:48.978 2018,266,272,196,282
321,9.704,Tue Jul 03 03:40:48.999 2018,266,273,199,283
322,9.714,Tue Jul 03 03:40:49.009 2018,266,272,198,284
323,9.745,Tue Jul 03 03:40:49.040 2018,266,272,196,281
324,9.75,Tue Jul 03 03:40:49.045 2018,266,270,196,283
325,9.771,Tue Jul 03 03:40:49.066 2018,269,273,198,283
326,9.793,Tue Jul 03 03:40:49.088 2018,265,273,201,284
327,9.805,Tue Jul 03 03:40:49.100 2018,268,272,200,284
328,9.825,Tue Jul 03 03:40:49.120 2018,266,271,199,283
329,9.848,Tue Jul 03 03:40:49.143 2018,266,272,198,283
330,9.856,Tue Jul 03 03:40:49.152 2018,265,272,197,284
331,9.872,Tue Jul 03 03:40:49.168 2018,266,272,196,282
332,9.894,Tue Jul 03 03:40:49.189 2018,264,269,197,286
333,9.916,Tue Jul 03 03:40:49.211 2018,264,272,198,283
334,9.927,Tue Jul 03 03:40:49.222 2018,269,274,196,284
335,9.947,Tue Jul 03 03:40:49.243 2018,267,270,199,284
336,9.967,Tue Jul 03 03:40:49.263 2018,266,271,199,283
337,9.978,Tue Jul 03 03:40:49.273 2018,266,272,198,284
338,10.009,Tue Jul 03 03:40:49.304 2018,266,273,199,280
339,10.015,Tue Jul 03 03:40:49.310 2018,266,270,195,283
340,10.035,Tue Jul 03 03:40:49.330 2018,264,273,199,283
341,10.056,Tue Jul 03 03:40:49.352 2018,265,275,201,282
342,10.071,Tue Jul 03 03:40:49.367 2018,267,275,199,285
343,10.095,Tue Jul 03 03:40:49.391 2018,267,270,201,283
344,10.104,Tue Jul 03 03:40:49.399 2018,266,272,198,284
345,10.126,Tue Jul 03 03:40:49.421 2018,266,272,198,282
346,10.155,Tue Jul 03 03:40:49.450 2018,266,272,195,281
347,10.164,Tue Jul 03 03:40:49.459 2018,267,272,199,283
348,10.18,Tue Jul 03 03:40:49.476 2018,264,271,202,285
349,10.192,Tue Jul 03 03:40:49.488 2018,267,273,196,285
350,10.212,Tue Jul 03 03:40:49.508 2018,266,272,196,281
351,10.224,Tue Jul 03 03:40:49.519 2018,268,272,198,284
352,10.245,Tue Jul 03 03:40:49.541 2018,264,271,197,282
353,10.26,Tue Jul 03 03:40:49.555 2018,266,272,198,280
354,10.281,Tue Jul 03 03:40:49.577 2018,268,272,196,281
355,10.301,Tue Jul 03 03:40:49.597 2018,266,270,197,286
356,10.321,Tue Jul 03 03:40:49.617 2018,264,272,198,286
357,10.336,Tue Jul 03 03:40:49.632 2018,270,275,196,285
358,10.357,Tue Jul 03 03:40:49.653 2018,267,270,199,282
359,10.367,Tue Jul 03 03:40:49.663 2018,267,272,198,283
360,10.389,Tue Jul 03 03:40:49.684 2018,264,271,197,283
361,10.404,Tue Jul 03 03:40:49.699 2018,266,271,198,280
362,10.425,Tue Jul 03 03:40:49.720 2018,265,270,196,281
363,10.444,Tue Jul 03 03:40:49.738 2018,264,270,199,281
364,10.456,Tue Jul 03 03:40:49.751 2018,265,274,199,284
365,10.479,Tue Jul 03 03:40:49.773 2018,266,272,198,283
366,10.491,Tue Jul 03 03:40:49.786 2018,267,273,198,282
367,10.511,Tue Jul 03 03:40:49.806 2018,265,270,197,281
368,10.525,Tue Jul 03 03:40:49.820 2018,266,272,198,280
369,10.545,Tue Jul 03 03:40:49.840 2018,267,272,193,279
370,10.569,Tue Jul 03 03:40:49.864 2018,266,270,197,281
371,10.589,Tue Jul 03 03:40:49.884 2018,264,271,199,282
372,10.604,Tue Jul 03 03:40:49.899 2018,266,271,199,281
373,10.622,Tue Jul 03 03:40:49.917 2018,268,272,201,281
374,10.634,Tue Jul 03 03:40:49.929 2018,269,272,198,283
375,10.656,Tue Jul 03 03:40:49.951 2018,268,272,198,283
376,10.67,Tue Jul 03 03:40:49.965 2018,266,272,197,278
377,10.691,Tue Jul 03 03:40:49.986 2018,267,272,194,280
378,10.713,Tue Jul 03 03:40:50.008 2018,264,270,197,284
379,10.723,Tue Jul 03 03:40:50.018 2018,264,271,198,282
380,10.746,Tue Jul 03 03:40:50.041 2018,267,272,199,281
381,10.759,Tue Jul 03 03:40:50.054 2018,267,271,198,281
382,10.795,Tue Jul 03 03:40:50.090 2018,268,272,197,281
383,10.804,Tue Jul 03 03:40:50.099 2018,266,272,197,277
384,10.811,Tue Jul 03 03:40:50.106 2018,267,272,197,278
385,10.834,Tue Jul 03 03:40:50.129 2018,266,273,201,281
386,10.844,Tue Jul 03 03:40:50.139 2018,264,270,199,279
387,10.87,Tue Jul 03 03:40:50.165 2018,266,271,198,279
388,10.882,Tue Jul 03 03:40:50.177 2018,266,271,197,276
389,10.901,Tue Jul 03 03:40:50.196 2018,264,273,197,276
390,10.928,Tue Jul 03 03:40:50.223 2018,268,271,197,276
391,10.937,Tue Jul 03 03:40:50.232 2018,266,271,197,274
392,10.964,Tue Jul 03 03:40:50.259 2018,265,270,193,274
393,10.969,Tue Jul 03 03:40:50.264 2018,266,268,195,277
394,10.989,Tue Jul 03 03:40:50.284 2018,269,270,197,275
395,11.011,Tue Jul 03 03:40:50.306 2018,267,268,197,272
396,11.021,Tue Jul 03 03:40:50.316 2018,266,270,197,274
397,11.044,Tue Jul 03 03:40:50.339 2018,268,270,197,274
398,11.057,Tue Jul 03 03:40:50.352 2018,267,269,197,273
399,11.08,Tue Jul 03 03:40:50.375 2018,266,267,196,268
400,11.1,Tue Jul 03 03:40:50.395 2018,267,267,194,272
401,11.109,Tue Jul 03 03:40:50.404 2018,264,267,196,275
402,11.135,Tue Jul 03 03:40:50.430 2018,266,271,195,273
403,11.145,Tue Jul 03 03:40:50.440 2018,268,271,194,273
404,11.172,Tue Jul 03 03:40:50.468 2018,267,270,197,272
405,11.189,Tue Jul 03 03:40:50.484 2018,269,269,197,272
406,11.202,Tue Jul 03 03:40:50.498 2018,267,270,196,272
407,11.226,Tue Jul 03 03:40:50.521 2018,267,269,193,270
408,11.23,Tue Jul 03 03:40:50.525 2018,266,265,195,271
409,11.252,Tue Jul 03 03:40:50.548 2018,265,268,197,273
410,11.274,Tue Jul 03 03:40:50.569 2018,266,272,200,273
411,11.287,Tue Jul 03 03:40:50.583 2018,265,270,196,272
412,11.309,Tue Jul 03 03:40:50.604 2018,264,271,197,273
413,11.324,Tue Jul 03 03:40:50.619 2018,267,267,197,272
414,11.346,Tue Jul 03 03:40:50.641 2018,267,269,197,272
415,11.355,Tue Jul 03 03:40:50.650 2018,267,269,194,272
