#PressureID,Time,Timestamp,TopLeft,BottomLeft,BottomRight,TopRight
0,6.329,Mon Jun 25 12:59:31.291 2018,278,279,168,293
209,9.74,Mon Jun 25 12:59:34.703 2018,277,279,169,292
210,9.76,Mon Jun 25 12:59:34.723 2018,277,277,166,294
211,9.783,Mon Jun 25 12:59:34.745 2018,275,278,171,297
212,9.804,Mon Jun 25 12:59:34.766 2018,276,280,169,295
213,9.819,Mon Jun 25 12:59:34.781 2018,278,281,165,295
214,9.832,Mon Jun 25 12:59:34.794 2018,276,281,169,294
215,9.854,Mon Jun 25 12:59:34.816 2018,274,281,169,294
216,9.864,Mon Jun 25 12:59:34.827 2018,277,280,169,294
217,9.883,Mon Jun 25 12:59:34.845 2018,277,280,166,292
218,9.899,Mon Jun 25 12:59:34.861 2018,277,279,167,294
219,9.921,Mon Jun 25 12:59:34.884 2018,276,280,174,297
220,9.942,Mon Jun 25 12:59:34.903 2018,277,281,171,295
221,9.95,Mon Jun 25 12:59:34.912 2018,277,281,169,295
222,9.975,Mon Jun 25 12:59:34.937 2018,278,281,169,295
223,10,Mon Jun 25 12:59:34.962 2018,277,281,169,295
224,10.006,Mon Jun 25 12:59:34.967 2018,277,281,169,292
225,10.025,Mon Jun 25 12:59:34.987 2018,277,280,166,294
226,10.044,Mon Jun 25 12:59:35.006 2018,275,278,167,298
227,10.06,Mon Jun 25 12:59:35.022 2018,276,280,169,295
228,10.081,Mon Jun 25 12:59:35.043 2018,279,279,168,293
229,10.094,Mon Jun 25 12:59:35.056 2018,278,279,169,295
230,10.118,Mon Jun 25 12:59:35.079 2018,277,281,169,295
231,10.129,Mon Jun 25 12:59:35.091 2018,274,279,168,294
232,10.149,Mon Jun 25 12:59:35.111 2018,277,281,170,292
233,10.163,Mon Jun 25 12:59:35.124 2018,277,278,166,294
234,10.196,Mon Jun 25 12:59:35.158 2018,277,280,168,295
235,10.205,Mon Jun 25 12:59:35.167 2018,276,283,169,295
236,10.226,Mon Jun 25 12:59:35.188 2018,278,283,169,293
237,10.243,Mon Jun 25 12:59:35.205 2018,278,280,171,295
238,10.252,Mon Jun 25 12:59:35.214 2018,275,281,169,295
239,10.27,Mon Jun 25 12:59:35.232 2018,277,283,169,295
240,10.296,Mon Jun 25 12:59:35.258 2018,277,281,168,291
241,10.306,Mon Jun 25 12:59:35.268 2018,277,278,167,294
242,10.326,Mon Jun 25 12:59:35.288 2018,275,280,173,295
243,10.363,Mon Jun 25 12:59:35.324 2018,277,281,172,295
244,10.372,Mon Jun 25 12:59:35.334 2018,279,280,171,295
245,10.384,Mon Jun 25 12:59:35.346 2018,278,281,169,295
246,10.396,Mon Jun 25 12:59:35.358 2018,278,280,169,296
247,10.414,Mon Jun 25 12:59:35.376 2018,276,281,169,297
248,10.43,Mon Jun 25 12:59:35.392 2018,277,280,166,293
249,10.45,Mon Jun 25 12:59:35.412 2018,276,278,167,297
250,10.47,Mon Jun 25 12:59:35.432 2018,276,280,170,295
251,10.48,Mon Jun 25 12:59:35.442 2018,278,281,167,295
252,10.504,Mon Jun 25 12:59:35.466 2018,279,281,169,295
253,10.515,Mon Jun 25 12:59:35.477 2018,277,278,169,295
254,10.536,Mon Jun 25 12:59:35.498 2018,274,280,168,294
255,10.558,Mon Jun 25 12:59:35.520 2018,277,280,169,293
256,10.571,Mon Jun 25 12:59:35.533 2018,277,279,166,294
257,10.593,Mon Jun 25 12:59:35.555 2018,274,279,168,294
258,10.614,Mon Jun 25 12:59:35.576 2018,276,283,169,295
259,10.624,Mon Jun 25 12:59:35.586 2018,277,281,165,295
260,10.639,Mon Jun 25 12:59:35.601 2018,277,282,169,295
261,10.662,Mon Jun 25 12:59:35.623 2018,276,282,169,295
262,10.681,Mon Jun 25 12:59:35.643 2018,277,281,170,295
263,10.696,Mon Jun 25 12:59:35.658 2018,277,280,165,292
264,10.714,Mon Jun 25 12:59:35.676 2018,277,278,167,295
265,10.736,Mon Jun 25 12:59:35.698 2018,274,279,171,296
266,10.746,Mon Jun 25 12:59:35.708 2018,277,280,171,294
267,10.778,Mon Jun 25 12:59:35.740 2018,279,280,171,295
268,10.786,Mon Jun 25 12:59:35.748 2018,277,279,169,295
269,10.806,Mon Jun 25 12:59:35.768 2018,279,282,169,295
270,10.825,Mon Jun 25 12:59:35.787 2018,277,281,169,293
271,10.841,Mon Jun 25 12:59:35.803 2018,277,280,166,293
272,10.859,Mon Jun 25 12:59:35.821 2018,274,278,168,298
273,10.874,Mon Jun 25 12:59:35.837 2018,276,280,172,297
274,10.891,Mon Jun 25 12:59:35.854 2018,279,280,169,293
275,10.906,Mon Jun 25 12:59:35.869 2018,278,278,170,295
276,10.926,Mon Jun 25 12:59:35.889 2018,279,281,169,295
277,10.948,Mon Jun 25 12:59:35.910 2018,277,281,169,295
278,10.958,Mon Jun 25 12:59:35.920 2018,277,281,168,293
279,11.001,Mon Jun 25 12:59:35.964 2018,277,285,173,295
280,11.009,Mon Jun 25 12:59:35.971 2018,275,279,168,294
281,11.016,Mon Jun 25 12:59:35.978 2018,278,281,169,295
282,11.026,Mon Jun 25 12:59:35.989 2018,278,282,169,295
283,11.048,Mon Jun 25 12:59:36.010 2018,277,280,165,293
284,11.07,Mon Jun 25 12:59:36.032 2018,277,280,170,295
285,11.09,Mon Jun 25 12:59:36.052 2018,277,280,169,294
286,11.106,Mon Jun 25 12:59:36.068 2018,278,281,168,291
287,11.126,Mon Jun 25 12:59:36.089 2018,277,278,167,294
288,11.136,Mon Jun 25 12:59:36.099 2018,277,279,171,295
289,11.156,Mon Jun 25 12:59:36.119 2018,277,281,170,293
290,11.171,Mon Jun 25 12:59:36.134 2018,279,280,171,295
291,11.19,Mon Jun 25 12:59:36.152 2018,275,281,169,295
292,11.211,Mon Jun 25 12:59:36.174 2018,277,280,169,294
293,11.223,Mon Jun 25 12:59:36.185 2018,277,281,168,293
294,11.248,Mon Jun 25 12:59:36.211 2018,276,283,167,296
295,11.258,Mon Jun 25 12:59:36.220 2018,275,278,167,298
296,11.278,Mon Jun 25 12:59:36.240 2018,276,279,170,295
297,11.293,Mon Jun 25 12:59:36.255 2018,279,282,168,296
298,11.312,Mon Jun 25 12:59:36.274 2018,276,282,169,295
299,11.337,Mon Jun 25 12:59:36.299 2018,279,281,169,295
300,11.348,Mon Jun 25 12:59:36.310 2018,277,281,169,295
301,11.371,Mon Jun 25 12:59:36.334 2018,277,282,169,292
302,11.38,Mon Jun 25 12:59:36.343 2018,279,280,166,294
303,11.401,Mon Jun 25 12:59:36.364 2018,274,280,170,296
304,11.421,Mon Jun 25 12:59:36.384 2018,276,281,170,293
305,11.439,Mon Jun 25 12:59:36.402 2018,278,282,165,295
306,11.459,Mon Jun 25 12:59:36.421 2018,277,280,171,295
307,11.478,Mon Jun 25 12:59:36.440 2018,274,281,169,295
308,11.491,Mon Jun 25 12:59:36.454 2018,277,280,169,294
309,11.514,Mon Jun 25 12:59:36.476 2018,276,280,176,297
310,11.523,Mon Jun 25 12:59:36.486 2018,283,281,168,294
311,11.544,Mon Jun 25 12:59:36.506 2018,274,280,173,297
312,11.56,Mon Jun 25 12:59:36.523 2018,276,281,172,295
313,11.581,Mon Jun 25 12:59:36.543 2018,279,280,171,295
314,11.601,Mon Jun 25 12:59:36.563 2018,275,283,169,295
315,11.611,Mon Jun 25 12:59:36.573 2018,278,281,169,295
316,11.649,Mon Jun 25 12:59:36.610 2018,277,281,169,292
317,11.654,Mon Jun 25 12:59:36.615 2018,277,281,166,294
318,11.668,Mon Jun 25 12:59:36.629 2018,277,281,167,295
319,11.688,Mon Jun 25 12:59:36.649 2018,276,280,171,297
320,11.705,Mon Jun 25 12:59:36.667 2018,280,282,166,295
321,11.726,Mon Jun 25 12:59:36.688 2018,276,282,169,295
322,11.735,Mon Jun 25 12:59:36.697 2018,279,281,169,295
323,11.754,Mon Jun 25 12:59:36.716 2018,278,280,169,296
324,11.775,Mon Jun 25 12:59:36.737 2018,277,279,169,292
325,11.789,Mon Jun 25 12:59:36.751 2018,278,280,166,293
326,11.81,Mon Jun 25 12:59:36.772 2018,275,279,168,296
327,11.827,Mon Jun 25 12:59:36.788 2018,276,283,172,294
328,11.845,Mon Jun 25 12:59:36.807 2018,279,280,169,292
329,11.868,Mon Jun 25 12:59:36.829 2018,277,280,166,293
330,11.876,Mon Jun 25 12:59:36.838 2018,276,281,169,294
331,11.904,Mon Jun 25 12:59:36.866 2018,276,279,169,295
332,11.915,Mon Jun 25 12:59:36.877 2018,277,282,168,292
333,11.987,Mon Jun 25 12:59:36.949 2018,279,281,168,294
334,11.993,Mon Jun 25 12:59:36.955 2018,275,279,171,295
335,12.001,Mon Jun 25 12:59:36.963 2018,276,281,172,295
336,12.01,Mon Jun 25 12:59:36.971 2018,279,278,169,294
337,12.018,Mon Jun 25 12:59:36.979 2018,278,280,170,295
338,12.025,Mon Jun 25 12:59:36.987 2018,276,278,168,294
339,12.039,Mon Jun 25 12:59:37.001 2018,277,278,170,293
340,12.067,Mon Jun 25 12:59:37.028 2018,277,281,162,293
341,12.09,Mon Jun 25 12:59:37.052 2018,276,278,167,297
342,12.112,Mon Jun 25 12:59:37.074 2018,276,280,170,297
343,12.135,Mon Jun 25 12:59:37.097 2018,279,282,168,296
344,12.141,Mon Jun 25 12:59:37.103 2018,277,280,168,295
345,12.146,Mon Jun 25 12:59:37.108 2018,279,281,169,295
346,12.159,Mon Jun 25 12:59:37.121 2018,277,281,169,295
347,12.185,Mon Jun 25 12:59:37.147 2018,277,281,169,292
348,12.202,Mon Jun 25 12:59:37.163 2018,277,280,165,293
349,12.21,Mon Jun 25 12:59:37.172 2018,274,279,168,295
350,12.235,Mon Jun 25 12:59:37.197 2018,276,283,169,295
351,12.278,Mon Jun 25 12:59:37.240 2018,278,282,169,293
352,12.286,Mon Jun 25 12:59:37.248 2018,278,281,170,294
353,12.295,Mon Jun 25 12:59:37.257 2018,279,280,169,294
354,12.302,Mon Jun 25 12:59:37.264 2018,277,280,168,295
355,12.322,Mon Jun 25 12:59:37.284 2018,277,281,168,292
356,12.341,Mon Jun 25 12:59:37.303 2018,277,277,167,295
357,12.353,Mon Jun 25 12:59:37.315 2018,274,279,170,295
358,12.383,Mon Jun 25 12:59:37.345 2018,278,280,169,295
359,12.39,Mon Jun 25 12:59:37.352 2018,278,280,171,295
360,12.411,Mon Jun 25 12:59:37.373 2018,277,280,169,294
361,12.425,Mon Jun 25 12:59:37.387 2018,278,280,169,294
362,12.445,Mon Jun 25 12:59:37.407 2018,276,279,175,295
363,12.465,Mon Jun 25 12:59:37.427 2018,277,280,165,293
364,12.475,Mon Jun 25 12:59:37.437 2018,274,278,168,297
365,12.501,Mon Jun 25 12:59:37.464 2018,276,280,170,295
366,12.521,Mon Jun 25 12:59:37.483 2018,279,282,168,295
367,12.534,Mon Jun 25 12:59:37.496 2018,276,280,169,295
368,12.555,Mon Jun 25 12:59:37.517 2018,279,280,169,294
369,12.569,Mon Jun 25 12:59:37.531 2018,274,279,167,295
370,12.591,Mon Jun 25 12:59:37.554 2018,277,280,169,292
371,12.601,Mon Jun 25 12:59:37.564 2018,277,278,165,293
372,12.623,Mon Jun 25 12:59:37.585 2018,276,281,169,294
373,12.647,Mon Jun 25 12:59:37.609 2018,276,282,172,294
374,12.656,Mon Jun 25 12:59:37.619 2018,278,281,169,292
375,12.678,Mon Jun 25 12:59:37.640 2018,274,280,169,293
376,12.694,Mon Jun 25 12:59:37.656 2018,276,280,169,293
377,12.711,Mon Jun 25 12:59:37.674 2018,276,278,168,298
378,12.734,Mon Jun 25 12:59:37.696 2018,277,279,168,291
379,12.744,Mon Jun 25 12:59:37.706 2018,277,276,165,292
380,12.768,Mon Jun 25 12:59:37.730 2018,275,279,171,295
381,12.778,Mon Jun 25 12:59:37.740 2018,276,281,169,294
382,12.8,Mon Jun 25 12:59:37.762 2018,276,280,168,292
383,12.82,Mon Jun 25 12:59:37.782 2018,275,281,169,294
384,12.835,Mon Jun 25 12:59:37.797 2018,278,280,169,294
385,12.855,Mon Jun 25 12:59:37.817 2018,277,280,168,292
386,12.874,Mon Jun 25 12:59:37.837 2018,277,280,165,293
387,12.901,Mon Jun 25 12:59:37.863 2018,276,278,167,295
388,12.921,Mon Jun 25 12:59:37.883 2018,276,279,170,295
389,12.939,Mon Jun 25 12:59:37.901 2018,279,278,168,292
390,12.946,Mon Jun 25 12:59:37.908 2018,279,278,171,293
391,12.965,Mon Jun 25 12:59:37.927 2018,279,279,168,292
392,12.976,Mon Jun 25 12:59:37.939 2018,277,279,168,292
393,12.996,Mon Jun 25 12:59:37.959 2018,277,278,168,289
394,13.013,Mon Jun 25 12:59:37.975 2018,277,284,171,292
395,13.035,Mon Jun 25 12:59:37.998 2018,279,281,169,289
396,13.045,Mon Jun 25 12:59:38.007 2018,274,279,167,288
397,13.066,Mon Jun 25 12:59:38.029 2018,280,277,167,288
398,13.086,Mon Jun 25 12:59:38.049 2018,278,276,170,290
399,13.1,Mon Jun 25 12:59:38.063 2018,279,278,167,287
400,13.12,Mon Jun 25 12:59:38.083 2018,277,278,168,287
401,13.13,Mon Jun 25 12:59:38.093 2018,279,278,168,288
402,13.152,Mon Jun 25 12:59:38.114 2018,278,274,166,287
403,13.165,Mon Jun 25 12:59:38.128 2018,275,276,171,289
404,13.187,Mon Jun 25 12:59:38.149 2018,277,279,167,287
405,13.206,Mon Jun 25 12:59:38.168 2018,279,275,169,288
406,13.224,Mon Jun 25 12:59:38.185 2018,276,279,168,288
407,13.243,Mon Jun 25 12:59:38.205 2018,275,278,168,288
408,13.254,Mon Jun 25 12:59:38.215 2018,278,278,168,288
409,13.274,Mon Jun 25 12:59:38.236 2018,277,278,162,289
410,13.293,Mon Jun 25 12:59:38.254 2018,276,275,167,291
411,13.31,Mon Jun 25 12:59:38.272 2018,276,277,169,289
412,13.328,Mon Jun 25 12:59:38.289 2018,279,279,169,291
413,13.349,Mon Jun 25 12:59:38.311 2018,279,276,170,289
