#PressureID,Time,Timestamp,TopLeft,BottomLeft,BottomRight,TopRight
0,3.868,Sun Jul 08 02:11:09.749 2018,95,274,87,146
51,4.406,Sun Jul 08 02:11:10.287 2018,101,275,81,147
52,4.418,Sun Jul 08 02:11:10.298 2018,96,274,87,146
53,4.431,Sun Jul 08 02:11:10.312 2018,94,274,85,147
54,4.484,Sun Jul 08 02:11:10.364 2018,95,272,87,146
55,4.487,Sun Jul 08 02:11:10.368 2018,92,274,91,142
56,4.496,Sun Jul 08 02:11:10.377 2018,91,275,87,146
57,4.504,Sun Jul 08 02:11:10.384 2018,89,272,86,154
58,4.51,Sun Jul 08 02:11:10.391 2018,90,277,87,147
59,4.529,Sun Jul 08 02:11:10.410 2018,96,268,82,147
60,4.539,Sun Jul 08 02:11:10.420 2018,91,277,87,146
61,4.564,Sun Jul 08 02:11:10.445 2018,98,275,78,144
62,4.574,Sun Jul 08 02:11:10.455 2018,95,275,91,147
63,4.6,Sun Jul 08 02:11:10.481 2018,95,274,84,142
64,4.61,Sun Jul 08 02:11:10.491 2018,103,278,87,145
65,4.62,Sun Jul 08 02:11:10.501 2018,95,275,87,146
66,4.641,Sun Jul 08 02:11:10.522 2018,92,275,86,145
67,4.65,Sun Jul 08 02:11:10.531 2018,96,277,87,146
68,4.671,Sun Jul 08 02:11:10.552 2018,106,274,85,149
69,4.693,Sun Jul 08 02:11:10.574 2018,103,278,87,147
70,4.707,Sun Jul 08 02:11:10.589 2018,97,275,87,146
71,4.719,Sun Jul 08 02:11:10.600 2018,90,273,86,147
72,4.737,Sun Jul 08 02:11:10.618 2018,96,277,88,146
73,4.75,Sun Jul 08 02:11:10.631 2018,96,272,84,147
74,4.767,Sun Jul 08 02:11:10.647 2018,96,277,87,146
75,4.785,Sun Jul 08 02:11:10.665 2018,95,272,83,146
76,4.796,Sun Jul 08 02:11:10.677 2018,96,274,82,141
77,4.817,Sun Jul 08 02:11:10.698 2018,101,275,80,142
78,4.831,Sun Jul 08 02:11:10.712 2018,94,275,83,150
79,4.842,Sun Jul 08 02:11:10.723 2018,96,275,87,146
80,4.864,Sun Jul 08 02:11:10.744 2018,91,273,91,150
81,4.874,Sun Jul 08 02:11:10.754 2018,100,275,85,146
82,4.901,Sun Jul 08 02:11:10.782 2018,98,274,96,150
83,4.907,Sun Jul 08 02:11:10.788 2018,96,277,87,146
84,4.929,Sun Jul 08 02:11:10.809 2018,95,275,87,144
85,4.94,Sun Jul 08 02:11:10.821 2018,95,272,86,146
86,4.963,Sun Jul 08 02:11:10.843 2018,96,275,87,144
87,4.974,Sun Jul 08 02:11:10.855 2018,94,279,93,144
88,4.985,Sun Jul 08 02:11:10.866 2018,97,275,87,151
89,5.006,Sun Jul 08 02:11:10.887 2018,92,274,92,149
90,5.015,Sun Jul 08 02:11:10.896 2018,95,275,87,146
91,5.033,Sun Jul 08 02:11:10.914 2018,92,273,87,145
92,5.05,Sun Jul 08 02:11:10.931 2018,94,272,84,146
93,5.061,Sun Jul 08 02:11:10.942 2018,92,272,85,151
94,5.1,Sun Jul 08 02:11:10.981 2018,96,277,87,146
95,5.116,Sun Jul 08 02:11:10.998 2018,96,272,82,145
96,5.12,Sun Jul 08 02:11:11.001 2018,96,274,82,141
97,5.152,Sun Jul 08 02:11:11.032 2018,96,274,83,151
98,5.16,Sun Jul 08 02:11:11.041 2018,95,275,83,147
99,5.185,Sun Jul 08 02:11:11.066 2018,97,275,87,143
100,5.189,Sun Jul 08 02:11:11.070 2018,100,276,81,147
101,5.195,Sun Jul 08 02:11:11.075 2018,97,274,87,150
102,5.209,Sun Jul 08 02:11:11.090 2018,88,271,86,147
103,5.222,Sun Jul 08 02:11:11.102 2018,90,275,87,146
104,5.24,Sun Jul 08 02:11:11.120 2018,96,272,84,146
105,5.253,Sun Jul 08 02:11:11.133 2018,97,275,88,146
106,5.274,Sun Jul 08 02:11:11.154 2018,95,274,82,145
107,5.282,Sun Jul 08 02:11:11.163 2018,99,275,81,150
108,5.297,Sun Jul 08 02:11:11.178 2018,95,275,82,142
109,5.316,Sun Jul 08 02:11:11.197 2018,104,277,88,143
110,5.33,Sun Jul 08 02:11:11.211 2018,95,275,87,146
111,5.349,Sun Jul 08 02:11:11.230 2018,80,273,87,143
112,5.366,Sun Jul 08 02:11:11.247 2018,95,275,87,146
113,5.382,Sun Jul 08 02:11:11.263 2018,92,272,85,151
114,5.392,Sun Jul 08 02:11:11.273 2018,99,274,87,146
115,5.412,Sun Jul 08 02:11:11.293 2018,95,271,82,146
116,5.428,Sun Jul 08 02:11:11.309 2018,100,275,87,148
117,5.442,Sun Jul 08 02:11:11.324 2018,96,274,87,146
118,5.459,Sun Jul 08 02:11:11.340 2018,94,277,87,148
119,5.47,Sun Jul 08 02:11:11.351 2018,96,275,87,146
120,5.485,Sun Jul 08 02:11:11.366 2018,90,273,89,152
121,5.507,Sun Jul 08 02:11:11.389 2018,92,271,86,145
122,5.52,Sun Jul 08 02:11:11.400 2018,90,273,86,152
123,5.536,Sun Jul 08 02:11:11.416 2018,91,274,87,146
124,5.549,Sun Jul 08 02:11:11.430 2018,95,272,85,147
125,5.564,Sun Jul 08 02:11:11.444 2018,96,277,88,146
126,5.584,Sun Jul 08 02:11:11.464 2018,95,283,93,148
127,5.593,Sun Jul 08 02:11:11.473 2018,104,272,92,147
128,5.614,Sun Jul 08 02:11:11.494 2018,91,274,86,147
129,5.628,Sun Jul 08 02:11:11.509 2018,93,274,88,147
130,5.65,Sun Jul 08 02:11:11.531 2018,96,275,87,146
131,5.66,Sun Jul 08 02:11:11.541 2018,88,274,87,143
132,5.683,Sun Jul 08 02:11:11.564 2018,100,275,87,146
133,5.695,Sun Jul 08 02:11:11.576 2018,95,278,84,143
134,5.706,Sun Jul 08 02:11:11.587 2018,100,276,81,149
135,5.749,Sun Jul 08 02:11:11.630 2018,96,275,87,146
136,5.773,Sun Jul 08 02:11:11.654 2018,92,274,87,143
137,5.785,Sun Jul 08 02:11:11.666 2018,100,275,87,147
138,5.788,Sun Jul 08 02:11:11.669 2018,100,275,84,143
139,5.794,Sun Jul 08 02:11:11.675 2018,94,274,88,150
140,5.806,Sun Jul 08 02:11:11.687 2018,96,273,86,146
141,5.818,Sun Jul 08 02:11:11.699 2018,88,273,92,153
142,5.839,Sun Jul 08 02:11:11.720 2018,95,275,86,150
143,5.847,Sun Jul 08 02:11:11.729 2018,96,272,85,155
144,5.87,Sun Jul 08 02:11:11.751 2018,90,278,87,146
145,5.886,Sun Jul 08 02:11:11.766 2018,95,271,83,147
146,5.894,Sun Jul 08 02:11:11.774 2018,99,275,81,150
147,5.916,Sun Jul 08 02:11:11.797 2018,99,275,78,145
148,5.925,Sun Jul 08 02:11:11.805 2018,95,275,87,147
149,5.95,Sun Jul 08 02:11:11.831 2018,95,275,100,144
150,5.962,Sun Jul 08 02:11:11.843 2018,91,274,94,152
151,5.973,Sun Jul 08 02:11:11.853 2018,95,275,87,147
152,5.992,Sun Jul 08 02:11:11.873 2018,85,272,84,148
153,6.015,Sun Jul 08 02:11:11.896 2018,96,277,87,146
154,6.026,Sun Jul 08 02:11:11.907 2018,95,273,87,147
155,6.036,Sun Jul 08 02:11:11.917 2018,95,272,80,144
156,6.06,Sun Jul 08 02:11:11.941 2018,95,272,81,145
157,6.066,Sun Jul 08 02:11:11.947 2018,101,272,91,147
158,6.088,Sun Jul 08 02:11:11.968 2018,96,274,87,146
159,6.104,Sun Jul 08 02:11:11.985 2018,94,274,85,147
160,6.116,Sun Jul 08 02:11:11.997 2018,96,275,86,147
161,6.137,Sun Jul 08 02:11:12.018 2018,90,274,91,145
162,6.157,Sun Jul 08 02:11:12.038 2018,100,275,87,146
163,6.175,Sun Jul 08 02:11:12.056 2018,95,274,81,142
164,6.189,Sun Jul 08 02:11:12.070 2018,96,275,80,147
165,6.207,Sun Jul 08 02:11:12.088 2018,96,274,87,141
166,6.213,Sun Jul 08 02:11:12.094 2018,97,271,87,146
167,6.233,Sun Jul 08 02:11:12.114 2018,95,275,87,146
168,6.251,Sun Jul 08 02:11:12.132 2018,95,279,92,148
169,6.261,Sun Jul 08 02:11:12.141 2018,95,275,87,147
170,6.282,Sun Jul 08 02:11:12.162 2018,92,274,92,151
171,6.292,Sun Jul 08 02:11:12.173 2018,95,274,87,146
172,6.302,Sun Jul 08 02:11:12.183 2018,92,273,86,145
173,6.329,Sun Jul 08 02:11:12.209 2018,95,275,87,147
174,6.34,Sun Jul 08 02:11:12.220 2018,96,272,85,154
175,6.384,Sun Jul 08 02:11:12.265 2018,96,272,80,145
176,6.4,Sun Jul 08 02:11:12.280 2018,109,275,84,146
177,6.411,Sun Jul 08 02:11:12.291 2018,95,276,87,141
178,6.42,Sun Jul 08 02:11:12.300 2018,91,277,87,147
179,6.429,Sun Jul 08 02:11:12.310 2018,93,277,83,147
180,6.438,Sun Jul 08 02:11:12.318 2018,96,274,87,146
181,6.453,Sun Jul 08 02:11:12.334 2018,96,273,92,148
182,6.46,Sun Jul 08 02:11:12.341 2018,97,274,87,149
183,6.486,Sun Jul 08 02:11:12.366 2018,96,270,86,154
184,6.493,Sun Jul 08 02:11:12.374 2018,90,276,87,146
185,6.51,Sun Jul 08 02:11:12.391 2018,96,270,87,146
186,6.526,Sun Jul 08 02:11:12.407 2018,99,272,91,147
187,6.567,Sun Jul 08 02:11:12.449 2018,95,275,84,145
188,6.581,Sun Jul 08 02:11:12.462 2018,95,275,87,147
189,6.585,Sun Jul 08 02:11:12.466 2018,95,275,81,142
190,6.588,Sun Jul 08 02:11:12.470 2018,104,278,81,151
191,6.604,Sun Jul 08 02:11:12.485 2018,95,275,87,146
192,6.615,Sun Jul 08 02:11:12.496 2018,87,274,87,143
193,6.656,Sun Jul 08 02:11:12.536 2018,97,275,88,147
194,6.662,Sun Jul 08 02:11:12.542 2018,90,272,85,151
195,6.705,Sun Jul 08 02:11:12.585 2018,96,272,81,145
196,6.714,Sun Jul 08 02:11:12.595 2018,95,272,82,145
197,6.731,Sun Jul 08 02:11:12.611 2018,94,274,82,141
198,6.734,Sun Jul 08 02:11:12.614 2018,101,275,80,144
199,6.741,Sun Jul 08 02:11:12.622 2018,94,277,84,146
200,6.75,Sun Jul 08 02:11:12.631 2018,90,273,86,146
201,6.761,Sun Jul 08 02:11:12.642 2018,103,275,87,146
202,6.786,Sun Jul 08 02:11:12.667 2018,100,275,81,147
203,6.793,Sun Jul 08 02:11:12.674 2018,96,275,87,146
204,6.822,Sun Jul 08 02:11:12.703 2018,97,274,86,151
205,6.828,Sun Jul 08 02:11:12.709 2018,101,275,87,146
206,6.852,Sun Jul 08 02:11:12.732 2018,110,275,83,146
207,6.868,Sun Jul 08 02:11:12.749 2018,94,275,87,142
208,6.9,Sun Jul 08 02:11:12.781 2018,96,274,91,147
209,6.904,Sun Jul 08 02:11:12.785 2018,94,275,84,149
210,6.912,Sun Jul 08 02:11:12.793 2018,100,275,87,146
211,6.933,Sun Jul 08 02:11:12.814 2018,96,272,85,145
212,6.949,Sun Jul 08 02:11:12.831 2018,99,272,90,146
213,6.961,Sun Jul 08 02:11:12.842 2018,101,275,80,144
214,6.971,Sun Jul 08 02:11:12.852 2018,94,275,87,148
215,6.999,Sun Jul 08 02:11:12.880 2018,97,274,89,148
216,7.013,Sun Jul 08 02:11:12.894 2018,90,273,95,152
217,7.048,Sun Jul 08 02:11:12.929 2018,96,275,87,147
218,7.052,Sun Jul 08 02:11:12.933 2018,91,273,86,152
219,7.055,Sun Jul 08 02:11:12.936 2018,100,275,87,146
220,7.067,Sun Jul 08 02:11:12.948 2018,95,274,95,148
221,7.082,Sun Jul 08 02:11:12.962 2018,95,273,87,144
222,7.1,Sun Jul 08 02:11:12.980 2018,96,274,87,144
223,7.11,Sun Jul 08 02:11:12.991 2018,95,275,87,147
224,7.121,Sun Jul 08 02:11:13.002 2018,96,275,87,146
225,7.144,Sun Jul 08 02:11:13.024 2018,100,275,85,146
226,7.159,Sun Jul 08 02:11:13.040 2018,97,275,88,147
227,7.179,Sun Jul 08 02:11:13.059 2018,96,273,84,145
228,7.19,Sun Jul 08 02:11:13.071 2018,100,272,92,146
229,7.219,Sun Jul 08 02:11:13.100 2018,90,274,89,146
230,7.226,Sun Jul 08 02:11:13.107 2018,92,274,90,149
231,7.252,Sun Jul 08 02:11:13.133 2018,100,275,87,146
232,7.258,Sun Jul 08 02:11:13.139 2018,96,275,83,148
233,7.274,Sun Jul 08 02:11:13.155 2018,100,272,91,147
234,7.291,Sun Jul 08 02:11:13.172 2018,95,275,87,146
235,7.304,Sun Jul 08 02:11:13.185 2018,90,274,88,148
236,7.322,Sun Jul 08 02:11:13.204 2018,96,275,87,147
237,7.331,Sun Jul 08 02:11:13.212 2018,92,273,87,143
238,7.346,Sun Jul 08 02:11:13.227 2018,95,275,87,147
239,7.366,Sun Jul 08 02:11:13.248 2018,100,269,85,151
240,7.386,Sun Jul 08 02:11:13.266 2018,104,277,82,151
241,7.397,Sun Jul 08 02:11:13.278 2018,96,272,91,146
242,7.416,Sun Jul 08 02:11:13.297 2018,96,273,85,143
243,7.434,Sun Jul 08 02:11:13.314 2018,96,275,87,147
244,7.445,Sun Jul 08 02:11:13.325 2018,96,272,84,151
245,7.468,Sun Jul 08 02:11:13.348 2018,97,271,89,146
246,7.478,Sun Jul 08 02:11:13.358 2018,95,270,82,146
247,7.494,Sun Jul 08 02:11:13.374 2018,97,272,89,147
248,7.512,Sun Jul 08 02:11:13.393 2018,96,274,82,145
249,7.521,Sun Jul 08 02:11:13.402 2018,95,275,87,147
250,7.545,Sun Jul 08 02:11:13.426 2018,96,274,86,144
251,7.561,Sun Jul 08 02:11:13.442 2018,96,274,87,146
252,7.574,Sun Jul 08 02:11:13.455 2018,96,274,87,144
253,7.589,Sun Jul 08 02:11:13.470 2018,94,278,93,148
254,7.599,Sun Jul 08 02:11:13.480 2018,100,275,87,146
255,7.615,Sun Jul 08 02:11:13.496 2018,96,270,86,146
256,7.642,Sun Jul 08 02:11:13.523 2018,97,277,88,146
257,7.665,Sun Jul 08 02:11:13.546 2018,96,272,83,146
258,7.676,Sun Jul 08 02:11:13.557 2018,96,275,86,146
259,7.681,Sun Jul 08 02:11:13.562 2018,96,275,81,142
260,7.699,Sun Jul 08 02:11:13.580 2018,100,277,82,150
261,7.715,Sun Jul 08 02:11:13.596 2018,96,275,86,150
262,7.73,Sun Jul 08 02:11:13.611 2018,92,273,95,153
263,7.741,Sun Jul 08 02:11:13.622 2018,95,275,87,146
264,7.756,Sun Jul 08 02:11:13.637 2018,92,272,85,151
265,7.777,Sun Jul 08 02:11:13.657 2018,91,277,87,147
266,7.788,Sun Jul 08 02:11:13.668 2018,96,271,83,146
267,7.814,Sun Jul 08 02:11:13.695 2018,95,272,87,147
268,7.831,Sun Jul 08 02:11:13.712 2018,95,274,82,144
269,7.836,Sun Jul 08 02:11:13.717 2018,92,276,84,150
270,7.852,Sun Jul 08 02:11:13.733 2018,95,274,98,145
271,7.864,Sun Jul 08 02:11:13.744 2018,103,275,88,142
272,7.894,Sun Jul 08 02:11:13.774 2018,99,274,87,151
273,7.9,Sun Jul 08 02:11:13.781 2018,96,277,87,146
274,7.92,Sun Jul 08 02:11:13.801 2018,93,275,87,146
275,7.93,Sun Jul 08 02:11:13.811 2018,96,270,85,146
276,7.945,Sun Jul 08 02:11:13.826 2018,96,272,91,147
277,7.972,Sun Jul 08 02:11:13.853 2018,96,272,81,145
278,7.988,Sun Jul 08 02:11:13.869 2018,102,275,83,147
279,8.005,Sun Jul 08 02:11:13.886 2018,96,274,87,146
280,8.012,Sun Jul 08 02:11:13.893 2018,94,274,85,151
281,8.024,Sun Jul 08 02:11:13.905 2018,98,274,87,147
282,8.045,Sun Jul 08 02:11:13.926 2018,92,275,87,143
283,8.058,Sun Jul 08 02:11:13.939 2018,100,275,87,146
284,8.074,Sun Jul 08 02:11:13.955 2018,96,275,80,142
285,8.09,Sun Jul 08 02:11:13.971 2018,96,275,82,148
286,8.11,Sun Jul 08 02:11:13.992 2018,96,275,87,141
287,8.12,Sun Jul 08 02:11:14.002 2018,96,274,87,146
288,8.141,Sun Jul 08 02:11:14.022 2018,96,275,86,146
289,8.161,Sun Jul 08 02:11:14.042 2018,97,275,87,151
290,8.169,Sun Jul 08 02:11:14.049 2018,96,274,87,146
291,8.191,Sun Jul 08 02:11:14.071 2018,92,273,94,151
292,8.209,Sun Jul 08 02:11:14.089 2018,90,277,87,146
293,8.223,Sun Jul 08 02:11:14.103 2018,80,272,87,147
294,8.234,Sun Jul 08 02:11:14.115 2018,96,272,91,147
295,8.242,Sun Jul 08 02:11:14.122 2018,96,272,85,147
296,8.27,Sun Jul 08 02:11:14.151 2018,100,274,87,146
297,8.276,Sun Jul 08 02:11:14.157 2018,96,275,87,141
298,8.306,Sun Jul 08 02:11:14.187 2018,94,276,87,144
299,8.374,Sun Jul 08 02:11:14.255 2018,96,277,87,147
300,8.381,Sun Jul 08 02:11:14.261 2018,93,275,85,151
301,8.386,Sun Jul 08 02:11:14.267 2018,96,274,90,147
302,8.393,Sun Jul 08 02:11:14.274 2018,91,273,91,144
303,8.4,Sun Jul 08 02:11:14.281 2018,97,274,87,146
304,8.403,Sun Jul 08 02:11:14.284 2018,96,272,86,145
305,8.407,Sun Jul 08 02:11:14.288 2018,90,276,89,147
306,8.423,Sun Jul 08 02:11:14.304 2018,96,267,84,146
307,8.441,Sun Jul 08 02:11:14.322 2018,96,275,86,144
308,8.471,Sun Jul 08 02:11:14.352 2018,95,274,84,144
309,8.478,Sun Jul 08 02:11:14.360 2018,95,276,91,147
310,8.486,Sun Jul 08 02:11:14.367 2018,95,275,86,145
311,8.514,Sun Jul 08 02:11:14.394 2018,104,278,88,141
312,8.517,Sun Jul 08 02:11:14.397 2018,95,275,87,146
313,8.532,Sun Jul 08 02:11:14.413 2018,93,275,87,147
314,8.548,Sun Jul 08 02:11:14.429 2018,96,271,87,147
315,8.585,Sun Jul 08 02:11:14.465 2018,96,272,85,151
316,8.593,Sun Jul 08 02:11:14.474 2018,96,277,87,146
317,8.599,Sun Jul 08 02:11:14.479 2018,95,272,82,145
318,8.607,Sun Jul 08 02:11:14.488 2018,98,272,90,146
319,8.622,Sun Jul 08 02:11:14.502 2018,96,274,80,144
320,8.648,Sun Jul 08 02:11:14.528 2018,94,277,86,151
321,8.655,Sun Jul 08 02:11:14.536 2018,95,275,87,144
322,8.671,Sun Jul 08 02:11:14.552 2018,99,276,88,151
323,8.704,Sun Jul 08 02:11:14.584 2018,97,275,87,146
324,8.716,Sun Jul 08 02:11:14.597 2018,93,279,91,148
325,8.725,Sun Jul 08 02:11:14.606 2018,96,275,87,146
326,8.736,Sun Jul 08 02:11:14.617 2018,93,274,88,148
327,8.744,Sun Jul 08 02:11:14.625 2018,95,276,86,146
328,8.781,Sun Jul 08 02:11:14.662 2018,92,274,88,143
329,8.789,Sun Jul 08 02:11:14.670 2018,97,275,87,146
330,8.795,Sun Jul 08 02:11:14.676 2018,94,273,85,151
331,8.808,Sun Jul 08 02:11:14.689 2018,90,277,87,146
332,8.821,Sun Jul 08 02:11:14.702 2018,96,271,82,146
333,8.841,Sun Jul 08 02:11:14.722 2018,97,272,87,146
334,8.851,Sun Jul 08 02:11:14.732 2018,96,275,82,144
335,8.874,Sun Jul 08 02:11:14.755 2018,95,275,87,147
336,8.888,Sun Jul 08 02:11:14.768 2018,96,275,86,144
337,8.91,Sun Jul 08 02:11:14.790 2018,103,275,87,142
338,8.916,Sun Jul 08 02:11:14.797 2018,99,275,87,151
339,8.955,Sun Jul 08 02:11:14.835 2018,90,273,87,143
340,8.96,Sun Jul 08 02:11:14.840 2018,95,277,87,146
341,8.965,Sun Jul 08 02:11:14.846 2018,96,273,86,147
342,8.986,Sun Jul 08 02:11:14.867 2018,96,277,88,146
343,8.996,Sun Jul 08 02:11:14.877 2018,95,283,95,148
344,9.013,Sun Jul 08 02:11:14.893 2018,95,277,88,146
345,9.046,Sun Jul 08 02:11:14.927 2018,98,275,80,143
346,9.05,Sun Jul 08 02:11:14.931 2018,96,274,89,143
347,9.064,Sun Jul 08 02:11:14.944 2018,95,274,92,138
348,9.07,Sun Jul 08 02:11:14.951 2018,95,275,88,145
349,9.085,Sun Jul 08 02:11:14.966 2018,96,275,86,146
350,9.109,Sun Jul 08 02:11:14.990 2018,93,279,90,146
351,9.115,Sun Jul 08 02:11:14.996 2018,96,275,86,147
352,9.14,Sun Jul 08 02:11:15.021 2018,102,276,87,147
353,9.153,Sun Jul 08 02:11:15.034 2018,101,275,87,148
354,9.173,Sun Jul 08 02:11:15.054 2018,96,275,86,146
355,9.182,Sun Jul 08 02:11:15.063 2018,94,279,92,144
356,9.209,Sun Jul 08 02:11:15.090 2018,90,274,85,147
357,9.22,Sun Jul 08 02:11:15.101 2018,92,275,94,151
358,9.229,Sun Jul 08 02:11:15.111 2018,97,275,87,147
359,9.254,Sun Jul 08 02:11:15.134 2018,91,277,87,147
360,9.258,Sun Jul 08 02:11:15.139 2018,95,276,87,146
361,9.285,Sun Jul 08 02:11:15.165 2018,96,272,85,147
362,9.295,Sun Jul 08 02:11:15.175 2018,95,272,81,144
363,9.306,Sun Jul 08 02:11:15.187 2018,95,272,82,146
364,9.328,Sun Jul 08 02:11:15.208 2018,94,275,82,141
365,9.339,Sun Jul 08 02:11:15.219 2018,95,275,80,144
366,9.356,Sun Jul 08 02:11:15.237 2018,95,273,92,146
367,9.378,Sun Jul 08 02:11:15.258 2018,94,274,87,143
368,9.381,Sun Jul 08 02:11:15.262 2018,95,273,89,144
369,9.413,Sun Jul 08 02:11:15.294 2018,94,274,86,156
370,9.427,Sun Jul 08 02:11:15.307 2018,94,279,90,144
371,9.442,Sun Jul 08 02:11:15.323 2018,95,275,87,146
372,9.469,Sun Jul 08 02:11:15.350 2018,91,273,94,151
373,9.473,Sun Jul 08 02:11:15.354 2018,96,275,87,146
374,9.498,Sun Jul 08 02:11:15.379 2018,91,276,87,146
375,9.502,Sun Jul 08 02:11:15.382 2018,95,275,87,146
376,9.519,Sun Jul 08 02:11:15.400 2018,96,272,84,149
377,9.53,Sun Jul 08 02:11:15.411 2018,96,275,87,147
378,9.539,Sun Jul 08 02:11:15.420 2018,96,272,82,145
379,9.579,Sun Jul 08 02:11:15.460 2018,94,275,82,141
380,9.597,Sun Jul 08 02:11:15.479 2018,96,275,80,144
381,9.616,Sun Jul 08 02:11:15.498 2018,95,277,85,146
382,9.62,Sun Jul 08 02:11:15.501 2018,95,275,87,144
383,9.624,Sun Jul 08 02:11:15.504 2018,95,273,87,147
384,9.639,Sun Jul 08 02:11:15.519 2018,96,275,87,144
385,9.649,Sun Jul 08 02:11:15.529 2018,95,275,87,149
386,9.669,Sun Jul 08 02:11:15.549 2018,95,275,88,147
387,9.685,Sun Jul 08 02:11:15.565 2018,101,275,87,146
388,9.708,Sun Jul 08 02:11:15.588 2018,97,275,88,147
389,9.718,Sun Jul 08 02:11:15.598 2018,96,279,83,148
390,9.735,Sun Jul 08 02:11:15.616 2018,100,274,91,147
391,9.749,Sun Jul 08 02:11:15.629 2018,96,274,85,145
392,9.76,Sun Jul 08 02:11:15.641 2018,94,274,88,148
393,9.789,Sun Jul 08 02:11:15.669 2018,95,275,87,151
394,9.799,Sun Jul 08 02:11:15.679 2018,92,274,87,143
395,9.805,Sun Jul 08 02:11:15.686 2018,96,278,87,147
396,9.836,Sun Jul 08 02:11:15.717 2018,96,272,85,149
397,9.849,Sun Jul 08 02:11:15.730 2018,97,272,87,146
398,9.863,Sun Jul 08 02:11:15.744 2018,96,272,80,145
399,9.87,Sun Jul 08 02:11:15.751 2018,97,272,89,146
400,9.895,Sun Jul 08 02:11:15.776 2018,96,275,80,144
401,9.905,Sun Jul 08 02:11:15.786 2018,93,277,86,151
402,9.925,Sun Jul 08 02:11:15.806 2018,96,275,86,144
403,9.941,Sun Jul 08 02:11:15.822 2018,96,275,86,147
404,9.951,Sun Jul 08 02:11:15.832 2018,96,274,87,144
405,9.97,Sun Jul 08 02:11:15.851 2018,95,280,93,147
406,9.981,Sun Jul 08 02:11:15.863 2018,95,274,87,146
407,10.001,Sun Jul 08 02:11:15.881 2018,93,274,88,151
408,10.018,Sun Jul 08 02:11:15.898 2018,96,275,87,146
